x,y
-6.291935286019149487e+01,-5.496197245533443265e+01
-6.272403353967146700e+01,-5.478200827682497476e+01
-6.252666927462507829e+01,-5.459606197564407637e+01
-6.232728123607416393e+01,-5.440427685126992685e+01
-6.212589082542591967e+01,-5.420679881559570390e+01
-6.192251967070158258e+01,-5.400377632063722899e+01
-6.171718962271980757e+01,-5.379536028483516219e+01
-6.150992275123608977e+01,-5.358170401799083038e+01
-6.130074134103838190e+01,-5.336296314487324111e+01
-6.108966788800004366e+01,-5.313929552753747743e+01
-6.087672509509022234e+01,-5.291086118639437785e+01
-6.066193586834396712e+01,-5.267782222007367210e+01
-6.044532331279039283e+01,-5.244034272411987274e+01
-6.022691072834260950e+01,-5.219858870856593569e+01
-6.000672160564720059e+01,-5.195272801442489907e+01
-5.978477962189680284e+01,-5.170293022914584924e+01
-5.956110863660457255e+01,-5.144936660107487114e+01
-5.933573268734217265e+01,-5.119220995296910814e+01
-5.910867598544246704e+01,-5.093163459460621567e+01
-5.887996291166679441e+01,-5.066781623453698558e+01
-5.864961801183849843e+01,-5.040093189102558568e+01
-5.841766599244314762e+01,-5.013115980222478640e+01
-5.818413171619626212e+01,-4.985867933563375232e+01
-5.794904019757978375e+01,-4.958367089688417906e+01
-5.771241659834775817e+01,-4.930631583790490424e+01
-5.747428622300189716e+01,-4.902679636450993428e+01
-5.723467451423918817e+01,-4.874529544346226828e+01
-5.699360704836999503e+01,-4.846199670905841117e+01
-5.675110953071077802e+01,-4.817708436928615612e+01
-5.650720779094873336e+01,-4.789074311160155162e+01
-5.626192777848270765e+01,-4.760315800837782518e+01
-5.601529555773858249e+01,-4.731451442207355029e+01
-5.576733730346143858e+01,-4.702499791017105935e+01
-5.551807929598538038e+01,-4.673479412993486193e+01
-5.526754791648118470e+01,-4.644408874304087220e+01
-5.501576964218341459e+01,-4.615306732012554392e+01
-5.476277104159767362e+01,-4.586191524530579500e+01
-5.450857876968891702e+01,-4.557081762072094477e+01
-5.425321956305148774e+01,-4.527995917114539282e+01
-5.399672023506279572e+01,-4.498952414872371719e+01
-5.373910767101985186e+01,-4.469969623787752511e+01
-5.348040882326197476e+01,-4.441065846043578347e+01
-5.322065070627756711e+01,-4.412259308103649147e+01
-5.295986039179961580e+01,-4.383568151285241754e+01
-5.269806500388696691e+01,-4.355010422368822276e+01
-5.243529171399570998e+01,-4.326604064250071247e+01
-5.217156773603937125e+01,-4.298366906639007112e+01
-5.190692032143989820e+01,-4.270316656811317557e+01
-5.164137675417035922e+01,-4.242470890416571194e+01
-5.137496434578985571e+01,-4.214847042348440453e+01
-5.110771043047212459e+01,-4.187462397681550641e+01
-5.083964236002847059e+01,-4.160334082679857204e+01
-5.057078749892635727e+01,-4.133479055881468867e+01
-5.030117321930381280e+01,-4.106914099264249529e+01
-5.003082689598218735e+01,-4.080655809497496023e+01
-4.975977590147602569e+01,-4.054720589283655130e+01
-4.948804760100372846e+01,-4.029124638795306623e+01
-4.921566934749679234e+01,-4.003883947211505046e+01
-4.894266847661219089e+01,-3.979014284358308373e+01
-4.866907230174527399e+01,-3.954531192457720579e+01
-4.839490810904727169e+01,-3.930449977989546539e+01
-4.812020315244622992e+01,-3.906785703670546894e+01
-4.784498464867329659e+01,-3.883553180555050233e+01
-4.756927977229544524e+01,-3.860766960261278058e+01
-4.729311565075495594e+01,-3.838441327327647201e+01
-4.701651935941752924e+01,-3.816590291702936355e+01
-4.673951791662852884e+01,-3.795227581374470560e+01
-4.646213827878070646e+01,-3.774366635138258630e+01
-4.618440733539146237e+01,-3.754020595514868575e+01
-4.590635190419352796e+01,-3.734202301814927694e+01
-4.562799872623716624e+01,-3.714924283357871104e+01
-4.534937446100785507e+01,-3.696198752847696767e+01
-4.507050568155745651e+01,-3.678037599909158928e+01
-4.479141886965218333e+01,-3.660452384787908642e+01
-4.451214041093685836e+01,-3.643454332218044556e+01
-4.423269659011738497e+01,-3.627054325460240136e+01
-4.395311358616151409e+01,-3.611262900513734309e+01
-4.367341746751947085e+01,-3.596090240505348845e+01
-4.339363418736530065e+01,-3.581546170258396700e+01
-4.311378957885946761e+01,-3.567640151044632546e+01
-4.283390935043450298e+01,-3.554381275521877370e+01
-4.255401908110300724e+01,-3.541778262860173498e+01
-4.227414421579152304e+01,-3.529839454059132464e+01
-4.199431006069804795e+01,-3.518572807458826901e+01
-4.171454177867731516e+01,-3.507985894447004682e+01
-4.143486438465161115e+01,-3.498085895364553011e+01
-4.115530274105126551e+01,-3.488879595611807360e+01
-4.087588155328248973e+01,-3.480373381957582524e+01
-4.059662536522615994e+01,-3.472573239053082261e+01
-4.031755855476672679e+01,-3.465484746152556994e+01
-4.003870532935306414e+01,-3.459113074042476654e+01
-3.976008972159165467e+01,-3.453462982181002872e+01
-3.948173558487285817e+01,-3.448538816049269684e+01
-3.920366658903239454e+01,-3.444344504715946442e+01
-3.892590621604626477e+01,-3.440883558616506832e+01
-3.864847775576365052e+01,-3.438159067548394887e+01
-3.837140430167460892e+01,-3.436173698883236227e+01
-3.809470874671725937e+01,-3.434929695997133337e+01
-3.781841377912176227e+01,-3.434428876919921692e+01
-3.754254187829522493e+01,-3.434672633204199599e+01
-3.726711531074539607e+01,-3.435661929014808891e+01
-3.699215612604618997e+01,-3.437397300439305070e+01
-3.671768615284456416e+01,-3.439878855019877335e+01
-3.644372699491015055e+01,-3.443106271507038230e+01
-3.617030002722803772e+01,-3.447078799835303187e+01
-3.589742639213604747e+01,-3.451795261320917518e+01
-3.562512699550654816e+01,-3.457254049081658565e+01
-3.535342250297400568e+01,-3.463453128678543180e+01
-3.508233333620960792e+01,-3.470390038979149239e+01
-3.481187966924166943e+01,-3.478061893242270486e+01
-3.454208142482592336e+01,-3.486465380423282312e+01
-3.427295827086234681e+01,-3.495596766699755165e+01
-3.400452961686336550e+01,-3.505451897216446611e+01
-3.373681461047043939e+01,-3.516026198048970031e+01
-3.346983213402293700e+01,-3.527314678385043578e+01
-3.320360080117733048e+01,-3.539311932922403514e+01
-3.293813895357923371e+01,-3.552012144482043254e+01
-3.267346465758814134e+01,-3.565409086835601471e+01
-3.240959570105560772e+01,-3.579496127745432688e+01
-3.214654959015766877e+01,-3.594266232215824175e+01
-3.188434354628210343e+01,-3.609711965953776058e+01
-3.162299450297125247e+01,-3.625825499037517829e+01
-3.136251910292035205e+01,-3.642598609791048148e+01
-3.110293369503368766e+01,-3.660022688862520823e+01
-3.084425433153652563e+01,-3.678088743504657998e+01
-3.058649676514659888e+01,-3.696787402054752647e+01
-3.032967644630236848e+01,-3.716108918612233225e+01
-3.007380852045186259e+01,-3.736043177911172819e+01
-2.981890782539996820e+01,-3.756579700385401566e+01
-2.956498888871636410e+01,-3.777707647423594750e+01
-2.931206592520414489e+01,-3.799415826811615204e+01
-2.906015283442945218e+01,-3.821692698359308338e+01
-2.880926319831292659e+01,-3.844526379708935337e+01
-2.855941027878330019e+01,-3.867904652322201287e+01
-2.831060701549375835e+01,-3.891814967642781653e+01
-2.806286602360135873e+01,-3.916244453431202999e+01
-2.781619959161035638e+01,-3.941179920268853465e+01
-2.757061967927894131e+01,-3.966607868227708877e+01
-2.732613791559166216e+01,-3.992514493702292100e+01
-2.708276559679528717e+01,-4.018885696400542429e+01
-2.684051368450167985e+01,-4.045707086489665727e+01
-2.659939280385483684e+01,-4.072963991893644220e+01
-2.635941324176547695e+01,-4.100641465738226543e+01
-2.612058494521114227e+01,-4.128724293939985301e+01
-2.588291751960375819e+01,-4.157197002935103569e+01
-2.564642022722423320e+01,-4.186043867544203323e+01
-2.541110198572473067e+01,-4.215248918968926972e+01
-2.517697136669876556e+01,-4.244795952916280157e+01
-2.494403659431958431e+01,-4.274668537846490324e+01
-2.471230554404720081e+01,-4.304850023339933784e+01
-2.448178574140369435e+01,-4.335323548579206943e+01
-2.425248436081861314e+01,-4.366072050941335192e+01
-2.402440822454240887e+01,-4.397078274696347222e+01
-2.379756380163085439e+01,-4.428324779807075373e+01
-2.357195720699791508e+01,-4.459793950826117737e+01
-2.334759420053993750e+01,-4.491468005884940595e+01
-2.312448018632898794e+01,-4.523329005770765576e+01
-2.290262021187739805e+01,-4.555358863086367904e+01
-2.268201896747256541e+01,-4.587539351487988171e+01
-2.246268078558262005e+01,-4.619852114996729853e+01
-2.224460964033305288e+01,-4.652278677378462390e+01
-2.202780914705434867e+01,-4.684800451587354075e+01
-2.181228256190088644e+01,-4.717398749268234326e+01
-2.159803278154108597e+01,-4.750054790312782416e+01
-2.138506234291915220e+01,-4.782749712464504199e+01
-2.117337342308775305e+01,-4.815464580967648800e+01
-2.096296783911321171e+01,-4.848180398254927326e+01
-2.075384704805112079e+01,-4.880878113669109553e+01
-2.054601214699482625e+01,-4.913538633213242690e+01
-2.033946387319442195e+01,-4.946142829324750778e+01
-2.013420260424856423e+01,-4.978671550667924350e+01
-1.993022835836701034e+01,-5.011105631940110072e+01
-1.972754079470541910e+01,-5.043425903686168255e+01
-1.952613921377162853e+01,-5.075613202116354472e+01
-1.932602255790354562e+01,-5.107648378922285559e+01
-1.912718941181855570e+01,-5.139512311086112817e+01
-1.892963800323447998e+01,-5.171185910677584019e+01
-1.873336620356202786e+01,-5.202650134634074419e+01
-1.853837152866805837e+01,-5.233885994518457352e+01
-1.834465113971096528e+01,-5.264874566249552856e+01
-1.815220184404595472e+01,-5.295596999800527982e+01
-1.796102009620248907e+01,-5.326034528859585748e+01
-1.777110199893124332e+01,-5.356168480448609159e+01
-1.758244330432291491e+01,-5.385980284494152670e+01
-1.739503941499644668e+01,-5.415451483346203077e+01
-1.720888538535802326e+01,-5.444563741239623766e+01
-1.702397592293004180e+01,-5.473298853693285082e+01
-1.684030538974970881e+01,-5.501638756842177003e+01
-1.665786780383736598e+01,-5.529565536697466399e+01
-1.647665684073414383e+01,-5.557061438329849068e+01
-1.629666583510852007e+01,-5.584108874971326486e+01
-1.611788778243183984e+01,-5.610690437030673650e+01
-1.594031534072236767e+01,-5.636788901017991549e+01
-1.576394083235711641e+01,-5.662387238373678144e+01
-1.558875624595237852e+01,-5.687468624197161660e+01
-1.541475323831073396e+01,-5.712016445870968795e+01
-1.524192313643646557e+01,-5.736014311575621605e+01
-1.507025693961659485e+01,-5.759446058690920722e+01
-1.489974532156959519e+01,-5.782295762079237988e+01
-1.473037863265924940e+01,-5.804547742246608522e+01
-1.456214690217478669e+01,-5.826186573377336941e+01
-1.439503984067618525e+01,-5.847197091237909206e+01
-1.422904684240427287e+01,-5.867564400946191938e+01
-1.406415698775536782e+01,-5.887273884601906104e+01
-1.390035904581997528e+01,-5.906311208774317123e+01
-1.373764147698500793e+01,-5.924662331843359198e+01
-1.357599243559883817e+01,-5.942313511190426567e+01
-1.341539977269957618e+01,-5.959251310234961352e+01
-1.325585103880462867e+01,-5.975462605313411757e+01
-1.309733348676277842e+01,-5.990934592396771308e+01
-1.293983407466636848e+01,-6.005654793643527967e+01
-1.278333946882498928e+01,-6.019611063784261518e+01
-1.262783604679851379e+01,-6.032791596334985229e+01
-1.247330990048971877e+01,-6.045184929635778559e+01
-1.231974683929601966e+01,-6.056779952711673332e+01
-1.216713239331945040e+01,-6.067565910952784236e+01
-1.201545181663426298e+01,-6.077532411610768293e+01
-1.186469009061150182e+01,-6.086669429108830798e+01
-1.171483192730043577e+01,-6.094967310162381580e+01
-1.156586177286586192e+01,-6.102416778707985401e+01
-1.141776381108032901e+01,-6.109008940637838947e+01
-1.127052196687110630e+01,-6.114735288337515584e+01
-1.112411990992148780e+01,-6.119587705024558488e+01
-1.097854105832465166e+01,-6.123558468885789807e+01
-1.083376858229103767e+01,-6.126640257011178647e+01
-1.068978540790662457e+01,-6.128826149122266997e+01
-1.054657422094347297e+01,-6.130109631093340283e+01
-1.040411747071998683e+01,-6.130484598263438301e+01
-1.026239737401128593e+01,-6.129945358537658961e+01
-1.012139591900870172e+01,-6.128486635276115635e+01
-9.981094869327618468e+00,-6.126103569969129836e+01
-9.841475768062856844e+00,-6.122791724697356130e+01
-9.702519941890610511e+00,-6.118547084375528300e+01
-9.564208505216880596e+00,-6.113366058778841250e+01
-9.426522364371216156e+00,-6.107245484350890052e+01
-9.289442221844474545e+00,-6.100182625792312763e+01
-9.152948580570662074e+00,-6.092175177429378863e+01
-9.017021748251806912e+00,-6.083221264361906577e+01
-8.881641841724439601e+00,-6.073319443389917183e+01
-8.746788791368107496e+00,-6.062468703718686669e+01
-8.612442345553352752e+00,-6.050668467441827403e+01
-8.478582075130422169e+00,-6.037918589802308134e+01
-8.345187377955816999e+00,-6.024219359231252469e+01
-8.212237483457244025e+00,-6.009571497164647980e+01
-8.079711457235564609e+00,-5.993976157638110891e+01
-7.947588205702965425e+00,-5.977434926659998382e+01
-7.815846480756466264e+00,-5.959949821363289857e+01
-7.684464884485496583e+00,-5.941523288936662084e+01
-7.553421873913866769e+00,-5.922158205335635728e+01
-7.422695765773373644e+00,-5.901857873774209651e+01
-7.292264741310113152e+00,-5.880626022998195168e+01
-7.162106851120921824e+00,-5.858466805340949435e+01
-7.032200020020328957e+00,-5.835384794562831701e+01
-6.902522051935967795e+00,-5.811384983475409172e+01
-6.773050634832776140e+00,-5.786472781351914563e+01
-6.643763345663483477e+00,-5.760654011125208740e+01
-6.514637655346309231e+00,-5.733934906374986440e+01
-6.385650933767073489e+00,-5.706322108105726443e+01
-6.256780454806104785e+00,-5.677822661317233610e+01
-6.128003401388476767e+00,-5.648444011369670648e+01
-5.999296870556624306e+00,-5.618194000145027189e+01
-5.870637878564512135e+00,-5.587080862007118753e+01
-5.742003365991870112e+00,-5.555113219562296933e+01
-5.613370202878757098e+00,-5.522300079223293068e+01
-5.484715193877731210e+00,-5.488650826578376041e+01
-5.356015083424402690e+00,-5.454175221568636545e+01
-5.227246560923946461e+00,-5.418883393475658750e+01
-5.098386265953715579e+00,-5.382785835722648926e+01
-4.969410793479917210e+00,-5.345893400491449654e+01
-4.840296699088583843e+00,-5.308217293158783434e+01
-4.711020504228266681e+00,-5.269769066554151493e+01
-4.581558701465324290e+00,-5.230560615043177108e+01
-4.451887759748998086e+00,-5.190604168438893851e+01
-4.321984129686477161e+00,-5.149912285744674278e+01
-4.191824248826537591e+00,-5.108497848732055502e+01
-4.061384546950762342e+00,-5.066374055356876482e+01
-3.930641451371349682e+00,-5.023554413017274811e+01
-3.799571392234105893e+00,-4.980052731656988385e+01
-3.668150807826799920e+00,-4.935883116718154895e+01
-3.536356149890072853e+00,-4.891059961946618984e+01
-3.404163888931716730e+00,-4.845597942054371288e+01
-3.271550519541783775e+00,-4.799512005242381463e+01
-3.138492565708647319e+00,-4.752817365588330745e+01
-3.004966586134370843e+00,-4.705529495303004239e+01
-2.870949179548208274e+00,-4.657664116859409376e+01
-2.736416990017922934e+00,-4.609237194999243314e+01
-2.601346712257570637e+00,-4.560264928620477320e+01
-2.465715096930118477e+00,-4.510763742550651045e+01
-2.329498955944886429e+00,-4.460750279210135005e+01
-2.192675167748184606e+00,-4.410241390169936437e+01
-2.055220682606310856e+00,-4.359254127608435425e+01
-1.917112527879930584e+00,-4.307805735671544767e+01
-1.778327813288237191e+00,-4.255913641740973929e+01
-1.638843736163335452e+00,-4.203595447615276726e+01
-1.498637586691811130e+00,-4.150868920608142076e+01
-1.357686753144468739e+00,-4.097751984569017480e+01
-1.215968727091654822e+00,-4.044262710830354024e+01
-1.073461108604233605e+00,-3.990419309086790634e+01
-9.301416114387159872e-01,-3.936240118210660910e+01
-7.859880682052433620e-01,-3.881743597008946978e+01
-6.409784355182717164e-01,-3.826948314926429617e+01
-4.950907991285333765e-01,-3.771872942700263565e+01
-3.483033790346907743e-01,-3.716536242970366999e+01
-2.005945345746411590e-01,-3.660957060851050215e+01
-5.194276949526877019e-02,-3.605154314468847332e+01
9.767326300113055026e-02,-3.549146985471148952e+01
2.482747552333073315e-01,-3.492954109511278205e+01
3.998827400431439472e-01,-3.436594766714228655e+01
5.525180858223359692e-01,-3.380088072129074561e+01
7.062014915665826287e-01,-3.323453166172112816e+01
8.609534819568587238e-01,-3.266709205066408828e+01
1.016794402469312963e+00,-3.209875351282597933e+01
1.173744414514566792e+00,-3.152970763985993941e+01
1.331823490607437321e+00,-3.096014589494970437e+01
1.491051409568417974e+00,-3.039025951755538912e+01
1.651447751756886184e+00,-2.982023942837581387e+01
1.813031894337604477e+00,-2.925027613457186959e+01
1.975823006581820529e+00,-2.868055963530379771e+01
2.139840045203085239e+00,-2.811127932763065118e+01
2.305101749729070448e+00,-2.754262391282285094e+01
2.471626637910196322e+00,-2.697478130313602662e+01
2.639433001166155535e+00,-2.640793852909413530e+01
2.808538900071428479e+00,-2.584228164733165301e+01
2.978962159879444904e+00,-2.527799564904356444e+01
3.150720366088151536e+00,-2.471526436908946422e+01
3.323830860046413704e+00,-2.415427039579986257e+01
3.498310734602581462e+00,-2.359519498153284545e+01
3.674176829796055976e+00,-2.303821795402728156e+01
3.851445728592739037e+00,-2.248351762859738301e+01
4.030133752665579827e+00,-2.193127072121659893e+01
4.210256958220053747e+00,-2.138165226253424223e+01
4.391831131866092086e+00,-2.083483551287278601e+01
4.574871786537622498e+00,-2.029099187824523298e+01
4.759394157459774455e+00,-1.975029082743976616e+01
4.945413198164947843e+00,-1.921289981021426740e+01
5.132943576557800647e+00,-1.867898417664376609e+01
5.321999671032068058e+00,-1.814870709765849810e+01
5.512595566637035205e+00,-1.762222948681927903e+01
5.704745051296365332e+00,-1.709970992336901219e+01
5.898461612079795913e+00,-1.658130457659706991e+01
6.093758431528037534e+00,-1.606716713155896770e+01
6.290648384031685580e+00,-1.555744871618910707e+01
6.489144032264833051e+00,-1.505229782984361009e+01
6.689257623674413900e+00,-1.455186027330964293e+01
6.891001087025979466e+00,-1.405627908031691220e+01
7.094386029005949723e+00,-1.356569445058933354e+01
7.299423730881438033e+00,-1.308024368446741192e+01
7.506125145218820904e+00,-1.260006111913713944e+01
7.714500892661042997e+00,-1.212527806649634599e+01
7.924561258764093452e+00,-1.165602275269312216e+01
8.136316190894067546e+00,-1.119242025936346785e+01
8.349775295185349222e+00,-1.073459246659944810e+01
8.564947833559614310e+00,-1.028265799767881283e+01
8.781842720807045310e+00,-9.836732165580713172e+00
9.000468521730535798e+00,-9.396926921316644865e+00
9.220833448352975026e+00,-8.963350804101187563e+00
9.442945357188133215e+00,-8.536108893389330987e+00
9.666811746575916686e+00,-8.115302762803338510e+00
9.892439754082641201e+00,-7.701030435971263799e+00
1.011983615396701452e+01,-7.293386344300445856e+00
1.034900735471156352e+01,-6.892461286706227597e+00
1.057995939662047746e+01,-6.498342391316544564e+00
1.081269794948496532e+01,-6.111113079169335549e+00
1.104722831031580910e+01,-5.730853029921496145e+00
1.128355540114342759e+01,-5.357638149587439003e+00
1.152168376688668516e+01,-4.991540540319588715e+00
1.176161757329077595e+01,-4.632628472247660056e+00
1.200336060493382639e+01,-4.280966357389029753e+00
1.224691626330310434e+01,-3.936614725643140744e+00
1.249228756494188097e+01,-3.599630202879465557e+00
1.273947713966647655e+01,-3.270065491129889423e+00
1.298848722885403362e+01,-2.947969350894712903e+00
1.323931968380139779e+01,-2.633386585569471805e+00
1.349197596415585210e+01,-2.326358027998129074e+00
1.374645713641793776e+01,-2.026920529159145445e+00
1.400276387251605925e+01,-1.735106948988555331e+00
1.426089644845355053e+01,-1.450946149342609459e+00
1.452085474302912793e+01,-1.174462989101918708e+00
1.478263823663045073e+01,-9.056783214173922403e-01
1.504624601010036500e+01,-6.446089930994141071e-01
1.531167674367752340e+01,-3.912678461459115908e-01
1.557892871601090690e+01,-1.456637214087166399e-01
1.584799980324822322e+01,9.219853560659885261e-02
1.611888747819840262e+01,3.223180668118565961e-01
1.639158880956932052e+01,5.446979914853145033e-01
1.666610046128019107e+01,7.593453941058196932e-01
1.694241869184841320e+01,9.662713100795308208e-01
1.722053935385167378e+01,1.165490709369612077e+00
1.750045789346555125e+01,1.357022478040017077e+00
1.778216935007666422e+01,1.540889397724455989e+00
1.806566835597084264e+01,1.717118123033122501e+00
1.835094913609649581e+01,1.885739156912217496e+00
1.863800550790539745e+01,2.046786823971375568e+00
1.892683088126755564e+01,2.200299241794068550e+00
1.921741825846227059e+01,2.346318290249103100e+00
1.950976023424565398e+01,2.484889578822048861e+00
1.980384899599389215e+01,2.616062411985350167e+00
2.009967632392215720e+01,2.739889752626954333e+00
2.039723359137935432e+01,2.856428183561032341e+00
2.069651176521933778e+01,2.965737867140848749e+00
2.099750140624805184e+01,3.067882502999664140e+00
2.130019266974603909e+01,3.162929283942355951e+00
2.160457530606689502e+01,3.250948850014114377e+00
2.191063866131183602e+01,3.332015240773469777e+00
2.221837167808021007e+01,3.406205845795049925e+00
2.252776289629439077e+01,3.473601353433259931e+00
2.283880045410137427e+01,3.534285697873229104e+00
2.315147208884960150e+01,3.588346004502173336e+00
2.346576513814044063e+01,3.635872533630061909e+00
2.378166654095486976e+01,3.676958622592565007e+00
2.409916283885554122e+01,3.711700626269931469e+00
2.441824017726351315e+01,3.740197856053144143e+00
2.473888430680915462e+01,3.762552517295358001e+00
2.506108058475734168e+01,3.778869645280342304e+00
2.538481397650722826e+01,3.789257039746726008e+00
2.571006905716600954e+01,3.793825198004006971e+00
2.603683001319578594e+01,3.792687246677629354e+00
2.636508064413371955e+01,3.785958872121937269e+00
2.669480436438601245e+01,3.773758249540212439e+00
2.702598420509455934e+01,3.756205970851384635e+00
2.735860281607524058e+01,3.733424971343209720e+00
2.769264246782933014e+01,3.705540455154118007e+00
2.802808505362677138e+01,3.672679819624850239e+00
2.836491209166044314e+01,3.634972578561812107e+00
2.870310472727157602e+01,3.592550284455432674e+00
2.904264373524649656e+01,3.545546449696921343e+00
2.938350952218370438e+01,3.494096466837409487e+00
2.972568212893061101e+01,3.438337527932384674e+00
3.006914123308965969e+01,3.378408543019971511e+00
3.041386615159434115e+01,3.314450057773405511e+00
3.075983584335381948e+01,3.246604170377914933e+00
3.110702891196543973e+01,3.175014447675486906e+00
3.145542360849490393e+01,3.099825840624928830e+00
3.180499783432452432e+01,3.021184599124855819e+00
3.215572914406827465e+01,2.939238186244105044e+00
3.250759474855221498e+01,2.854135191911857827e+00
3.286057151786177144e+01,2.766025246109562019e+00
3.321463598445430421e+01,2.675058931617486646e+00
3.356976434633598672e+01,2.581387696361369777e+00
3.392593247030276160e+01,2.485163765408541892e+00
3.428311589524567182e+01,2.386540052662783573e+00
3.464128983551918850e+01,2.285670072304078815e+00
3.500042918437149808e+01,2.182707850026787355e+00
2.000000000000000000e+01,2.000000000000000000e+01
3.500042918437149808e+01,2.182707850026787355e+00
3.512925678797454765e+01,2.145360759390742444e+00
3.525820373798698881e+01,2.107772312523167102e+00
3.538726885219818996e+01,2.069949616452285479e+00
3.551645094327666641e+01,2.031899782641789276e+00
3.564574881879202195e+01,1.993629926465390056e+00
3.577516128123614436e+01,1.955147166682913218e+00
3.590468712804512563e+01,1.916458624915714060e+00
3.603432515162047878e+01,1.877571425122576132e+00
3.616407413935183257e+01,1.838492693074641471e+00
3.629393287363853915e+01,1.799229555832223770e+00
3.642390013191204901e+01,1.759789141220047259e+00
3.655397468665761807e+01,1.720178577303774325e+00
3.668415530543760639e+01,1.680404991866469633e+00
3.681444075091353341e+01,1.640475511885667537e+00
3.694482978086881531e+01,1.600397263009677662e+00
3.707532114823114000e+01,1.560177369036005901e+00
3.720591360109624901e+01,1.519822951388434262e+00
3.733660588275024850e+01,1.479341128595598853e+00
3.746739673169295060e+01,1.438739015769727736e+00
3.759828488166138527e+01,1.398023724085863506e+00
3.772926906165245242e+01,1.357202360261986041e+00
3.786034799594735034e+01,1.316282026038612329e+00
3.799152040413464704e+01,1.275269817660779292e+00
3.812278500113431079e+01,1.234172825358903935e+00
3.825414049722084542e+01,1.192998132831448288e+00
3.838558559804828718e+01,1.151752816727954709e+00
3.851711900467368821e+01,1.110443946133197191e+00
3.864873941358147391e+01,1.069078582051018689e+00
3.878044551670733142e+01,1.027663776890802794e+00
3.891223600146344808e+01,9.862065739530110342e-01
3.904410955076244960e+01,9.447140069167541121e-01
3.917606484304216963e+01,9.031930993279972952e-01
3.930810055229068922e+01,8.616508640886459958e-01
3.944021534807051665e+01,8.200943029471057244e-01
3.957240789554445826e+01,7.785304059887394601e-01
3.970467685550018189e+01,7.369661511291383249e-01
3.983702088437574673e+01,6.954085036068455850e-01
3.996943863428417387e+01,6.538644154782558005e-01
4.010192875303995663e+01,6.123408251134057068e-01
4.023448988418394379e+01,5.708446566932980915e-01
4.036712066700913226e+01,5.293828197074770259e-01
4.049981973658606194e+01,4.879622084545722771e-01
4.063258572378943967e+01,4.465897015424564742e-01
4.076541725532347016e+01,4.052721613909131548e-01
4.089831295374827391e+01,3.640164337351929902e-01
4.103127143750555206e+01,3.228293471317522645e-01
4.116429132094560117e+01,2.817177124639718144e-01
4.129737121435312730e+01,2.406883224507971875e-01
4.143050972397402631e+01,1.997479511567386012e-01
4.156370545204199374e+01,1.589033535025228261e-01
4.169695699680455903e+01,1.181612647782896985e-01
4.183026295255096016e+01,7.752840015808004637e-02
4.196362190963829875e+01,3.701145421634421950e-02
4.209703245451881060e+01,-3.382899554846829915e-03
4.223049316976648981e+01,-4.364800922520473137e-02
4.236400263410505573e+01,-8.377724490551852199e-02
4.249755942243472617e+01,-1.237639992240255893e-01
4.263116210585974386e+01,-1.636016878014610043e-01
4.276480925171555469e+01,-2.032837497234529778e-01
4.289849942359697366e+01,-2.428036480124999841e-01
4.303223118138540570e+01,-2.821548700965905709e-01
4.316600308127695484e+01,-3.213309282760787866e-01
4.329981367580963081e+01,-3.603253601893339209e-01
4.343366151389213314e+01,-3.991317292755889312e-01
4.356754514083144159e+01,-4.377436252359236946e-01
4.370146309836108145e+01,-4.761546644918732696e-01
4.383541392466936770e+01,-5.143584906428477765e-01
4.396939615442729377e+01,-5.523487749198228158e-01
4.410340831881780588e+01,-5.901192166383868454e-01
4.423744894556367768e+01,-6.276635436485458186e-01
4.437151655895632985e+01,-6.649755127826875167e-01
4.450560967988419492e+01,-7.020489103006024578e-01
4.463972682586203433e+01,-7.388775523334984996e-01
4.477386651105936721e+01,-7.754552853243774635e-01
4.490802724632980159e+01,-8.117759864662197344e-01
4.504220753923932108e+01,-8.478335641384910915e-01
4.517640589409631957e+01,-8.836219583404849587e-01
4.531062081198028579e+01,-9.191351411223678269e-01
4.544485079077119849e+01,-9.543671170134739867e-01
4.557909432517897130e+01,-9.893119234489242686e-01
4.571334990677239318e+01,-1.023963631192266632e+00
4.584761602400958935e+01,-1.058316344756921268e+00
4.598189116226689066e+01,-1.092364202824052555e+00
4.611617380386893217e+01,-1.126101378658232122e+00
4.625046242811791330e+01,-1.159522080519742815e+00
4.638475551132412278e+01,-1.192620552075437601e+00
4.651905152683544031e+01,-1.225391072805656734e+00
4.665334894506763419e+01,-1.257827958408539004e+00
4.678764623353379903e+01,-1.289925561202226234e+00
4.692194185687539232e+01,-1.321678270523593213e+00
4.705623427689197769e+01,-1.353080513124245599e+00
4.719052195257179250e+01,-1.384126753563478474e+00
4.732480334012141299e+01,-1.414811494599007347e+00
4.745907689299733079e+01,-1.445129277573636628e+00
4.759334106193577441e+01,-1.475074682800043391e+00
4.772759429498341888e+01,-1.504642329941864531e+00
4.786183503752822332e+01,-1.533826878392090975e+00
4.799606173232982087e+01,-1.562623027647850549e+00
4.813027281955083225e+01,-1.591025517683217316e+00
4.826446673678742627e+01,-1.619029129317885563e+00
4.839864191910056235e+01,-1.646628684582838176e+00
4.853279679904634492e+01,-1.673819047083540568e+00
4.866692980670796942e+01,-1.700595122359279898e+00
4.880103936972642487e+01,-1.726951858239527127e+00
4.893512391333197087e+01,-1.752884245196865365e+00
4.906918186037465546e+01,-1.778387316697324749e+00
4.920321163135685794e+01,-1.803456149546363463e+00
